query	reference	pident	alnlen	qstart	qend	rstart	rend	nt_match	nt_mismatch
NC_010807.alt3	NC_005091.alt2	66.6667	54	30759	30812	3124	3184	36	18
NC_010807.alt3	NC_005091.alt2	52.8302	53	10700	10752	14575	14506	28	25
NC_010807.alt3	NC_005091.alt2	51.9231	52	36374	36425	53237	53202	27	25
NC_010807.alt3	NC_005091.alt2	60.7843	51	19544	19594	43638	43599	31	20
NC_010807.alt3	NC_005091.alt2	54.9020	51	38813	38863	17062	17098	28	23
NC_010807.alt3	NC_005091.alt2	5e+01	50	13090	13139	56921	56880	25	25
NC_010807.alt3	NC_005091.alt2	64	50	17027	17076	55482	55402	32	18
NC_010807.alt3	NC_005091.alt2	55.1020	49	3337	3385	60980	60935	27	22
NC_010807.alt3	NC_005091.alt2	43.75	48	14271	14318	33121	33083	21	27
NC_010807.alt3	NC_005091.alt2	61.7021	47	1545	1591	13198	13280	29	18
NC_010807.alt3	NC_005091.alt2	57.4468	47	29406	29452	18743	18827	27	20
NC_010807.alt3	NC_005091.alt2	62.2222	45	4821	4865	52529	52482	28	17
NC_010807.alt3	NC_005091.alt2	65.9091	44	11735	11778	47631	47588	29	15
NC_010807.alt3	NC_005091.alt2	59.0909	44	16875	16918	23470	23532	26	18
NC_010807.alt3	NC_005091.alt2	59.0909	44	26180	26223	61286	61317	26	18
NC_010807.alt3	NC_005091.alt2	58.1395	43	1826	1868	23421	23375	25	18
NC_010807.alt3	NC_005091.alt2	66.6667	42	11073	11114	51080	51041	28	14
NC_010807.alt3	NC_005091.alt2	6e+01	40	1958	1997	7283	7239	24	16
NC_010807.alt3	NC_005091.alt2	57.5	40	17083	17122	60688	60719	23	17
NC_010807.alt3	NC_005091.alt2	62.5	40	29101	29140	17715	17785	25	15
NC_010807.alt3	NC_005091.alt2	58.9744	39	22494	22532	8070	8029	23	16
NC_010807.alt3	NC_005091.alt2	66.6667	39	28051	28089	45313	45266	26	13
NC_010807.alt3	NC_005091.alt2	65.7895	38	11035	11072	22727	22669	25	13
NC_010807.alt3	NC_005091.alt2	68.4211	38	27339	27376	37131	37090	26	12
NC_010807.alt3	NC_005091.alt2	76.3158	38	39329	39366	36844	36913	29	9
NC_010807.alt3	NC_005091.alt2	75.6757	37	21341	21377	36212	36143	28	9
NC_010807.alt3	NC_005091.alt2	64.8649	37	24551	24587	53254	53207	24	13
NC_010807.alt3	NC_005091.alt2	69.4444	36	8172	8207	36409	36467	25	11
NC_010807.alt1	NC_025457.alt1	47	100	34591	34690	6290	6173	47	53
NC_010807.alt1	NC_025457.alt1	55.5556	72	32975	33046	35485	35403	40	32
NC_010807.alt1	NC_025457.alt1	54.4118	68	1069	1136	7457	7352	37	31
NC_010807.alt1	NC_025457.alt1	40.3226	62	17836	17897	6007	6055	25	37
NC_010807.alt1	NC_025457.alt1	44.0678	59	22616	22674	34705	34751	26	33
NC_010807.alt1	NC_025457.alt1	67.2414	58	10334	10391	16678	16788	39	19
NC_010807.alt1	NC_025457.alt1	42.1053	57	10973	11029	20795	20746	24	33
NC_010807.alt1	NC_025457.alt1	48.2143	56	10870	10925	19647	19600	27	29
NC_010807.alt1	NC_025457.alt1	47.2727	55	8128	8182	6072	6152	26	29
NC_010807.alt1	NC_025457.alt1	49.0909	55	15828	15882	26402	26443	27	28
NC_010807.alt1	NC_025457.alt1	4e+01	55	28510	28564	26185	26139	22	33
NC_010807.alt1	NC_025457.alt1	57.4074	54	19112	19165	29693	29744	31	23
NC_010807.alt1	NC_025457.alt1	58.4906	53	17967	18019	19186	19263	31	22
NC_010807.alt1	NC_025457.alt1	53.8462	52	81	132	34701	34745	28	24
NC_010807.alt1	NC_025457.alt1	52.9412	51	31487	31537	24429	24482	27	24
NC_010807.alt1	NC_025457.alt1	58.8235	51	37482	37532	11255	11308	30	21
NC_010807.alt1	NC_025457.alt1	72.9167	48	20575	20622	11844	11899	35	13
NC_010807.alt1	NC_025457.alt1	56.25	48	24660	24707	33568	33530	27	21
NC_010807.alt1	NC_025457.alt1	60.4167	48	28027	28074	3627	3571	29	19
NC_010807.alt1	NC_025457.alt1	56.25	48	38004	38051	25996	25948	27	21
NC_010807.alt1	NC_025457.alt1	63.0435	46	28158	28203	23039	23102	29	17
NC_010807.alt1	NC_025457.alt1	55.5556	45	9373	9417	33895	33932	25	20
NC_010807.alt1	NC_025457.alt1	68.8889	45	19865	19909	23184	23220	31	14
NC_010807.alt1	NC_025457.alt1	65	40	15457	15496	24162	24097	26	14
NC_010807.alt1	NC_025457.alt1	72.5	40	22718	22757	38006	38057	29	11
NC_010807.alt1	NC_025457.alt1	72.5	40	37334	37373	23059	23001	29	11
NC_010807.alt1	NC_025457.alt1	55.2632	38	1256	1293	22002	22037	21	17
NC_010807.alt1	NC_025457.alt1	57.8947	38	24611	24648	15646	15676	22	16
NC_010807.alt1	NC_025457.alt1	69.4444	36	18820	18855	12595	12560	25	11
NC_010807.alt1	NC_025457.alt1	77.1429	35	7349	7383	30792	30831	27	8
NC_010807.ref	NC_002486.ref	41.1765	68	36448	36515	15648	15592	28	40
NC_010807.ref	NC_002486.ref	54.8387	62	27238	27299	13418	13366	34	28
NC_010807.ref	NC_002486.ref	56.8966	58	34843	34900	6414	6485	33	25
NC_010807.ref	NC_002486.ref	66.0714	56	13052	13107	20077	19996	37	19
NC_010807.ref	NC_002486.ref	48.0769	52	20679	20730	36571	36612	25	27
NC_010807.ref	NC_002486.ref	5e+01	52	29196	29247	18451	18490	26	26
NC_010807.ref	NC_002486.ref	54.9020	51	15646	15696	16868	16910	28	23
NC_010807.ref	NC_002486.ref	40.8163	49	7255	7303	23999	24038	20	29
NC_010807.ref	NC_002486.ref	62.5	48	13866	13913	13242	13325	30	18
NC_010807.ref	NC_002486.ref	66.6667	48	15818	15865	34109	34073	32	16
NC_010807.ref	NC_002486.ref	66.6667	48	17863	17910	26987	27099	32	16
NC_010807.ref	NC_002486.ref	48.9362	47	29464	29510	42636	42599	23	24
NC_010807.ref	NC_002486.ref	40.4255	47	32838	32884	33031	33070	19	28
NC_010807.ref	NC_002486.ref	66.6667	45	17919	17963	38920	38841	30	15
NC_010807.ref	NC_002486.ref	6e+01	45	17972	18016	2643	2582	27	18
NC_010807.ref	NC_002486.ref	66.6667	45	21186	21230	21833	21910	30	15
NC_010807.ref	NC_002486.ref	47.6190	42	9302	9343	7861	7894	20	22
NC_010807.ref	NC_002486.ref	69.0476	42	28313	28354	32889	32943	29	13
NC_010807.ref	NC_002486.ref	60.9756	41	34622	34662	26193	26249	25	16
NC_010807.ref	NC_002486.ref	6e+01	40	24901	24940	9078	9115	24	16
NC_010807.ref	NC_002486.ref	71.7949	39	23450	23488	10506	10553	28	11
NC_010807.alt3	NC_025457.ref	61.7647	102	5381	5482	20785	20924	63	39
NC_010807.alt3	NC_025457.ref	54.7619	84	24270	24353	29055	29154	46	38
NC_010807.alt3	NC_025457.ref	55.5556	72	33458	33529	37093	37011	40	32
NC_010807.alt3	NC_025457.ref	55.5556	63	17093	17155	37857	37953	35	28
NC_010807.alt3	NC_025457.ref	5e+01	60	22555	22614	28085	28165	30	30
NC_010807.alt3	NC_025457.ref	60.3448	58	8973	9030	18932	19020	35	23
NC_010807.alt3	NC_025457.ref	67.2414	58	11292	11349	17573	17683	39	19
NC_010807.alt3	NC_025457.ref	56.8966	58	13408	13465	26948	27023	33	25
NC_010807.alt3	NC_025457.ref	42.1053	57	11931	11987	21990	21941	24	33
NC_010807.alt3	NC_025457.ref	57.8947	57	30030	30086	34483	34530	33	24
NC_010807.alt3	NC_025457.ref	49.0909	55	16197	16251	27247	27288	27	28
NC_010807.alt3	NC_025457.ref	55.7692	52	9954	10005	4950	4883	29	23
NC_010807.alt3	NC_025457.ref	48.0769	52	11659	11710	3593	3635	25	27
NC_010807.alt3	NC_025457.ref	65.3846	52	18381	18432	40994	41094	34	18
NC_010807.alt3	NC_025457.ref	56.8627	51	8232	8282	4838	4879	29	22
NC_010807.alt3	NC_025457.ref	52.9412	51	31739	31789	25802	25855	27	24
NC_010807.alt3	NC_025457.ref	58.8235	51	38558	38608	11884	11937	30	21
NC_010807.alt3	NC_025457.ref	72.9167	48	20896	20943	12743	12798	35	13
NC_010807.alt3	NC_025457.ref	56.25	48	25283	25330	35479	35441	27	21
NC_010807.alt3	NC_025457.ref	60.4167	48	28166	28213	4066	4010	29	19
NC_010807.alt3	NC_025457.ref	63.0435	46	28297	28342	23967	24030	29	17
NC_010807.alt3	NC_025457.ref	55.5556	45	5055	5099	33858	33894	25	20
NC_010807.alt3	NC_025457.ref	53.3333	45	6322	6366	25297	25331	24	21
NC_010807.alt3	NC_025457.ref	66.6667	45	10024	10068	6710	6788	30	15
NC_010807.alt3	NC_025457.ref	55.5556	45	10215	10259	35806	35843	25	20
NC_010807.alt3	NC_025457.ref	68.8889	45	20186	20230	24112	24148	31	14
NC_010807.alt3	NC_025457.ref	64.4444	45	26354	26398	30934	30893	29	16
NC_010807.alt3	NC_025457.ref	60.4651	43	1271	1313	4943	4996	26	17
NC_010807.alt3	NC_025457.ref	67.5	40	5970	6009	10479	10529	27	13
NC_010807.alt3	NC_025457.ref	64.1026	39	19628	19666	34344	34406	25	14
NC_010807.alt3	NC_025457.ref	55.2632	38	2120	2157	23227	23262	21	17
NC_010807.alt3	NC_025457.ref	73.6842	38	38226	38263	24445	24518	28	10
NC_010807.alt3	NC_025457.ref	69.4444	36	9686	9721	23927	23956	25	11
NC_010807.alt3	NC_025457.ref	61.1111	36	37135	37170	19881	19853	22	14
NC_010807.alt3	NC_025457.ref	71.4286	35	19489	19523	12874	12918	25	10
NC_010807.alt3	NC_025457.ref	6e+01	35	25054	25088	32499	32533	21	14
NC_010807.alt1	NC_005091.ref	53.9474	76	16506	16581	20995	21083	41	35
NC_010807.alt1	NC_005091.ref	61.8421	76	28542	28617	17715	17812	47	29
NC_010807.alt1	NC_005091.ref	60.5634	71	6830	6900	15207	15304	43	28
NC_010807.alt1	NC_005091.ref	45.0704	71	22171	22241	44070	44018	32	39
NC_010807.alt1	NC_005091.ref	49.2308	65	14834	14898	54899	54951	32	33
NC_010807.alt1	NC_005091.ref	58.4615	65	27738	27802	31486	31433	38	27
NC_010807.alt1	NC_005091.ref	39.0625	64	24347	24410	50075	50020	25	39
NC_010807.alt1	NC_005091.ref	59.6774	62	20955	21016	48484	48411	37	25
NC_010807.alt1	NC_005091.ref	59.0164	61	32540	32600	53433	53378	36	25
NC_010807.alt1	NC_005091.ref	53.3333	60	8449	8508	20588	20544	32	28
NC_010807.alt1	NC_005091.ref	53.4483	58	5610	5667	26171	26251	31	27
NC_010807.alt1	NC_005091.ref	50.8772	57	29955	30011	33320	33280	29	28
NC_010807.alt1	NC_005091.ref	41.8182	55	19617	19671	42608	42565	23	32
NC_010807.alt1	NC_005091.ref	61.1111	54	2979	3032	51521	51441	33	21
NC_010807.alt1	NC_005091.ref	66.6667	54	30507	30560	38152	38212	36	18
NC_010807.alt1	NC_005091.ref	51.8519	54	31246	31299	53778	53736	28	26
NC_010807.alt1	NC_005091.ref	5e+01	52	22024	22075	16680	16752	26	26
NC_010807.alt1	NC_005091.ref	62.7451	51	18781	18831	39509	39470	32	19
NC_010807.alt1	NC_005091.ref	61.2245	49	9402	9450	4343	4300	30	19
NC_010807.alt1	NC_005091.ref	53.0612	49	22096	22144	30089	30133	26	23
NC_010807.alt1	NC_005091.ref	66.6667	48	13776	13823	2959	3024	32	16
NC_010807.alt1	NC_005091.ref	64.5833	48	31671	31718	47085	47170	31	17
NC_010807.alt1	NC_005091.ref	52.0833	48	32435	32482	8673	8633	25	23
NC_010807.alt1	NC_005091.ref	55.3191	47	16994	17040	36721	36687	26	21
NC_010807.alt1	NC_005091.ref	62.2222	45	18387	18431	9129	9194	28	17
NC_010807.alt1	NC_005091.ref	72.7273	44	6462	6505	4493	4444	32	12
NC_010807.alt1	NC_005091.ref	65.9091	44	31151	31194	55654	55704	29	15
NC_010807.alt1	NC_005091.ref	56.8182	44	31736	31779	27791	27821	25	19
NC_010807.alt1	NC_005091.ref	66.6667	42	6043	6084	42608	42671	28	14
NC_010807.alt1	NC_005091.ref	61.9048	42	20880	20921	53075	52995	26	16
NC_010807.alt1	NC_005091.ref	76.1905	42	24980	25021	54619	54694	32	10
NC_010807.alt1	NC_005091.ref	64.2857	42	36186	36227	32689	32621	27	15
NC_010807.alt1	NC_005091.ref	62.5	40	1094	1133	6605	6561	25	15
NC_010807.alt1	NC_005091.ref	65	40	15694	15733	19770	19692	26	14
NC_010807.alt1	NC_005091.ref	48.7179	39	5265	5303	50858	50889	19	20
NC_010807.alt1	NC_005091.ref	71.0526	38	2532	2569	44475	44530	27	11
NC_010807.alt1	NC_005091.ref	69.4444	36	7468	7503	32845	32903	25	11
NC_010807.alt1	NC_005091.ref	75	36	10484	10519	34805	34758	27	9
NC_010807.alt1	NC_005091.ref	66.6667	36	19424	19459	50324	50297	24	12
NC_010807.alt1	NC_005091.ref	71.4286	35	24090	24124	26910	26950	25	10
NC_010807.alt3	NC_002486.alt	46.0784	102	23922	24023	4471	4582	47	55
NC_010807.alt3	NC_002486.alt	41.1765	68	37456	37523	29989	30045	28	40
NC_010807.alt3	NC_002486.alt	54.8387	62	27377	27438	43842	43790	34	28
NC_010807.alt3	NC_002486.alt	44.8276	58	25123	25180	24927	24975	26	32
NC_010807.alt3	NC_002486.alt	56.8966	58	29617	29674	33801	33845	33	25
NC_010807.alt3	NC_002486.alt	56.8966	58	35535	35592	36838	36909	33	25
NC_010807.alt3	NC_002486.alt	50.8772	57	13847	13903	1059	1107	29	28
NC_010807.alt3	NC_002486.alt	66.0714	56	13173	13228	25560	25641	37	19
NC_010807.alt3	NC_002486.alt	48.0769	52	21000	21051	6147	6188	25	27
NC_010807.alt3	NC_002486.alt	5e+01	52	29173	29224	27186	27147	26	26
NC_010807.alt3	NC_002486.alt	54.9020	51	15899	15949	28769	28727	28	23
NC_010807.alt3	NC_002486.alt	40.8163	49	7545	7593	21638	21599	20	29
NC_010807.alt3	NC_002486.alt	62.5	48	13919	13966	43666	43749	30	18
NC_010807.alt3	NC_002486.alt	66.6667	48	16071	16118	3685	3649	32	16
NC_010807.alt3	NC_002486.alt	66.6667	48	18300	18347	18650	18538	32	16
NC_010807.alt3	NC_002486.alt	48.9362	47	29441	29487	12212	12175	23	24
NC_010807.alt3	NC_002486.alt	40.4255	47	33321	33367	2607	2646	19	28
NC_010807.alt3	NC_002486.alt	66.6667	45	18356	18400	8496	8417	30	15
NC_010807.alt3	NC_002486.alt	62.2222	45	18409	18453	33067	33006	28	17
NC_010807.alt3	NC_002486.alt	66.6667	45	21507	21551	23804	23727	30	15
NC_010807.alt3	NC_002486.alt	54.5455	44	3412	3455	25265	25185	24	20
NC_010807.alt3	NC_002486.alt	69.0476	42	3091	3132	2465	2519	29	13
NC_010807.alt3	NC_002486.alt	47.6190	42	9518	9559	38285	38318	20	22
NC_010807.alt3	NC_002486.alt	59.5238	42	33127	33168	12966	12921	25	17
NC_010807.ref	NC_025457.alt1	55.5556	72	32975	33046	35485	35403	40	32
NC_010807.ref	NC_025457.alt1	49.2754	69	22125	22193	27108	27197	34	35
NC_010807.ref	NC_025457.alt1	54.4118	68	1515	1582	7457	7352	37	31
NC_010807.ref	NC_025457.alt1	44.0678	59	22616	22674	34705	34751	26	33
NC_010807.ref	NC_025457.alt1	67.2414	58	11076	11133	16678	16788	39	19
NC_010807.ref	NC_025457.alt1	42.1053	57	11715	11771	20795	20746	24	33
NC_010807.ref	NC_025457.alt1	48.2143	56	11612	11667	19647	19600	27	29
NC_010807.ref	NC_025457.alt1	47.2727	55	8754	8808	6072	6152	26	29
NC_010807.ref	NC_025457.alt1	49.0909	55	15944	15998	26402	26443	27	28
NC_010807.ref	NC_025457.alt1	4e+01	55	28510	28564	26185	26139	22	33
NC_010807.ref	NC_025457.alt1	57.4074	54	19228	19281	29693	29744	31	23
NC_010807.ref	NC_025457.alt1	58.4906	53	18083	18135	19186	19263	31	22
NC_010807.ref	NC_025457.alt1	52.9412	51	31487	31537	24429	24482	27	24
NC_010807.ref	NC_025457.alt1	58.8235	51	37482	37532	11255	11308	30	21
NC_010807.ref	NC_025457.alt1	72.9167	48	20575	20622	11844	11899	35	13
NC_010807.ref	NC_025457.alt1	56.25	48	24660	24707	33568	33530	27	21
NC_010807.ref	NC_025457.alt1	60.4167	48	28027	28074	3627	3571	29	19
NC_010807.ref	NC_025457.alt1	56.25	48	38004	38051	25996	25948	27	21
NC_010807.ref	NC_025457.alt1	63.0435	46	28158	28203	23039	23102	29	17
NC_010807.ref	NC_025457.alt1	55.5556	45	9999	10043	33895	33932	25	20
NC_010807.ref	NC_025457.alt1	68.8889	45	19865	19909	23184	23220	31	14
NC_010807.ref	NC_025457.alt1	65	40	15735	15774	24162	24097	26	14
NC_010807.ref	NC_025457.alt1	72.5	40	22718	22757	38006	38057	29	11
NC_010807.ref	NC_025457.alt1	72.5	40	37334	37373	23059	23001	29	11
NC_010807.ref	NC_025457.alt1	55.2632	38	1702	1739	22002	22037	21	17
NC_010807.ref	NC_025457.alt1	57.8947	38	24611	24648	15646	15676	22	16
NC_010807.ref	NC_025457.alt1	69.4444	36	18936	18971	12595	12560	25	11
NC_010807.ref	NC_025457.alt1	77.1429	35	7975	8009	30792	30831	27	8
NC_010807.alt1	NC_005091.alt1	53.9474	76	16506	16581	20995	21083	41	35
NC_010807.alt1	NC_005091.alt1	61.8421	76	28542	28617	17715	17812	47	29
NC_010807.alt1	NC_005091.alt1	56.0606	66	4356	4421	47072	46992	37	29
NC_010807.alt1	NC_005091.alt1	58.0645	62	20955	21016	48646	48573	36	26
NC_010807.alt1	NC_005091.alt1	44.2623	61	28057	28117	30289	30333	27	34
NC_010807.alt1	NC_005091.alt1	53.3333	60	10693	10752	48876	48816	32	28
NC_010807.alt1	NC_005091.alt1	49.1525	59	8449	8507	20588	20540	29	30
NC_010807.alt1	NC_005091.alt1	50.8772	57	29955	30011	33626	33585	29	28
NC_010807.alt1	NC_005091.alt1	51.7857	56	36670	36725	1442	1524	29	27
NC_010807.alt1	NC_005091.alt1	41.8182	55	19617	19671	42914	42871	23	32
NC_010807.alt1	NC_005091.alt1	46.2963	54	18150	18203	45995	45952	25	29
NC_010807.alt1	NC_005091.alt1	66.6667	54	30507	30560	38458	38518	36	18
NC_010807.alt1	NC_005091.alt1	5e+01	54	31246	31299	54027	53985	27	27
NC_010807.alt1	NC_005091.alt1	47.1698	53	38319	38371	6608	6667	25	28
NC_010807.alt1	NC_005091.alt1	60.7843	51	18781	18831	39815	39776	31	20
NC_010807.alt1	NC_005091.alt1	66.6667	51	23814	23864	15290	15331	34	17
NC_010807.alt1	NC_005091.alt1	6e+01	50	15376	15425	43569	43492	30	20
NC_010807.alt1	NC_005091.alt1	63.2653	49	9402	9450	4343	4300	31	18
NC_010807.alt1	NC_005091.alt1	52.0833	48	32435	32482	8673	8633	25	23
NC_010807.alt1	NC_005091.alt1	55.3191	47	16994	17040	37027	36993	26	21
NC_010807.alt1	NC_005091.alt1	59.5745	47	17059	17105	9546	9461	28	19
NC_010807.alt1	NC_005091.alt1	46.6667	45	3841	3885	35131	35058	21	24
NC_010807.alt1	NC_005091.alt1	6e+01	45	11701	11745	54804	54875	27	18
NC_010807.alt1	NC_005091.alt1	65.9091	44	28666	28709	47882	47963	29	15
NC_010807.alt1	NC_005091.alt1	66.6667	42	11641	11682	36783	36821	28	14
NC_010807.alt1	NC_005091.alt1	71.4286	42	24980	25021	54619	54694	30	12
NC_010807.alt1	NC_005091.alt1	7e+01	40	13911	13950	8084	8159	28	12
NC_010807.alt1	NC_005091.alt1	48.7179	39	5265	5303	51107	51138	19	20
NC_010807.alt1	NC_005091.alt1	58.9744	39	14051	14089	32788	32821	23	16
NC_010807.alt1	NC_005091.alt1	51.2821	39	16012	16050	44198	44169	20	19
NC_010807.alt1	NC_005091.alt1	69.2308	39	21132	21170	35656	35612	27	12
NC_010807.alt1	NC_005091.alt1	60.5263	38	21580	21617	29700	29667	23	15
NC_010807.alt1	NC_005091.alt1	63.8889	36	6499	6534	17975	17919	23	13
NC_010807.alt1	NC_005091.alt1	75	36	10484	10519	35111	35064	27	9
NC_010807.alt1	NC_005091.alt1	66.6667	36	19424	19459	50573	50546	24	12
NC_010807.alt1	NC_005091.alt1	62.8571	35	17943	17977	54412	54378	22	13
NC_010807.alt1	NC_005091.alt1	71.4286	35	24090	24124	26823	26863	25	10
NC_010807.alt2	NC_025457.alt2	53.4091	88	8114	8201	43810	43694	47	41
NC_010807.alt2	NC_025457.alt2	48.2759	87	25812	25898	30313	30238	42	45
NC_010807.alt2	NC_025457.alt2	46.25	80	19668	19747	4974	5035	37	43
NC_010807.alt2	NC_025457.alt2	54.5455	66	33984	34049	59899	59978	36	30
NC_010807.alt2	NC_025457.alt2	54.5455	66	34126	34191	59899	59978	36	30
NC_010807.alt2	NC_025457.alt2	45.4545	66	40222	40287	16719	16664	30	36
NC_010807.alt2	NC_025457.alt2	55.3846	65	35042	35106	40328	40444	36	29
NC_010807.alt2	NC_025457.alt2	58.4615	65	36777	36841	24543	24601	38	27
NC_010807.alt2	NC_025457.alt2	55.5556	63	9776	9838	33909	34007	35	28
NC_010807.alt2	NC_025457.alt2	59.0164	61	2150	2210	10482	10568	36	25
NC_010807.alt2	NC_025457.alt2	55.7377	61	12329	12389	7268	7367	34	27
NC_010807.alt2	NC_025457.alt2	61.0169	59	15387	15445	42126	42199	36	23
NC_010807.alt2	NC_025457.alt2	59.3220	59	26383	26441	14283	14351	35	24
NC_010807.alt2	NC_025457.alt2	63.7931	58	9051	9108	61743	61652	37	21
NC_010807.alt2	NC_025457.alt2	5e+01	58	15246	15303	14698	14781	29	29
NC_010807.alt2	NC_025457.alt2	58.6207	58	35604	35661	12213	12123	34	24
NC_010807.alt2	NC_025457.alt2	42.1053	57	12411	12467	33636	33587	24	33
NC_010807.alt2	NC_025457.alt2	57.8947	57	19063	19119	27752	27838	33	24
NC_010807.alt2	NC_025457.alt2	49.0909	55	27207	27261	49267	49312	27	28
NC_010807.alt2	NC_025457.alt2	55.5556	54	20172	20225	8359	8410	30	24
NC_010807.alt2	NC_025457.alt2	54.9020	51	16127	16177	38985	39046	28	23
NC_010807.alt2	NC_025457.alt2	54	50	10436	10485	6743	6678	27	23
NC_010807.alt2	NC_025457.alt2	63.2653	49	12595	12643	14729	14789	31	18
NC_010807.alt2	NC_025457.alt2	52.0833	48	22461	22508	18185	18152	25	23
NC_010807.alt2	NC_025457.alt2	47.9167	48	28705	28752	25541	25502	23	25
NC_010807.alt2	NC_025457.alt2	55.5556	45	5720	5764	35341	35277	25	20
NC_010807.alt2	NC_025457.alt2	6e+01	45	29460	29504	24526	24469	27	18
NC_010807.alt2	NC_025457.alt2	44.4444	45	29991	30035	29104	29141	20	25
NC_010807.alt2	NC_025457.alt2	6e+01	45	38255	38299	53662	53624	27	18
NC_010807.alt2	NC_025457.alt2	47.7273	44	13061	13104	10723	10761	21	23
NC_010807.alt2	NC_025457.alt2	59.0909	44	20483	20526	54195	54248	26	18
NC_010807.alt2	NC_025457.alt2	52.2727	44	21521	21564	9500	9531	23	21
NC_010807.alt2	NC_025457.alt2	62.7907	43	24680	24722	43684	43742	27	16
NC_010807.alt2	NC_025457.alt2	69.0476	42	10166	10207	36330	36374	29	13
NC_010807.alt2	NC_025457.alt2	73.8095	42	17364	17405	13208	13142	31	11
NC_010807.alt2	NC_025457.alt2	57.1429	42	25081	25122	41076	41109	24	18
NC_010807.alt2	NC_025457.alt2	59.5238	42	30833	30874	14449	14477	25	17
NC_010807.alt2	NC_025457.alt2	65.8537	41	17637	17677	58789	58854	27	14
NC_010807.alt2	NC_025457.alt2	60.9756	41	19210	19250	2292	2355	25	16
NC_010807.alt2	NC_025457.alt2	7e+01	40	5062	5101	1782	1743	28	12
NC_010807.alt2	NC_025457.alt2	65	40	29261	29300	52551	52495	26	14
NC_010807.alt2	NC_025457.alt2	57.5	40	39834	39873	56840	56918	23	17
NC_010807.alt2	NC_025457.alt2	64.1026	39	5169	5207	48596	48522	25	14
NC_010807.alt2	NC_025457.alt2	55.2632	38	1811	1848	23870	23835	21	17
NC_010807.alt2	NC_025457.alt2	65.7895	38	35125	35162	49210	49154	25	13
NC_010807.alt2	NC_025457.alt2	64.8649	37	14144	14180	23090	23164	24	13
NC_010807.alt2	NC_025457.alt2	59.4595	37	34404	34440	53968	53996	22	15
NC_010807.alt2	NC_025457.alt2	72.2222	36	11869	11904	3843	3815	26	10
NC_010807.alt2	NC_025457.alt2	61.1111	36	32429	32464	40653	40600	22	14
NC_010807.alt2	NC_025457.alt2	74.2857	35	5223	5257	31469	31503	26	9
NC_010807.alt2	NC_025457.alt2	71.4286	35	19786	19820	19790	19834	25	10
NC_010807.alt2	NC_025457.alt2	68.5714	35	37981	38015	31476	31442	24	11
NC_010807.alt1	NC_005091.alt2	47.5728	103	34167	34269	28996	28872	49	54
NC_010807.alt1	NC_005091.alt2	51.6484	91	18341	18431	21819	21884	47	44
NC_010807.alt1	NC_005091.alt2	52.7778	72	36879	36950	44142	44257	38	34
NC_010807.alt1	NC_005091.alt2	53.5211	71	6830	6900	16564	16661	38	33
NC_010807.alt1	NC_005091.alt2	44.7761	67	22995	23061	23328	23405	30	37
NC_010807.alt1	NC_005091.alt2	50.7692	65	20482	20546	15544	15627	33	32
NC_010807.alt1	NC_005091.alt2	39.0625	64	24347	24410	54994	54939	25	39
NC_010807.alt1	NC_005091.alt2	54.6875	64	34535	34598	61883	61811	35	29
NC_010807.alt1	NC_005091.alt2	59.0164	61	32540	32600	59022	58967	36	25
NC_010807.alt1	NC_005091.alt2	6e+01	60	14980	15039	18224	18173	36	24
NC_010807.alt1	NC_005091.alt2	43.1034	58	19613	19670	46652	46605	25	33
NC_010807.alt1	NC_005091.alt2	36.2069	58	22171	22228	48231	48181	21	37
NC_010807.alt1	NC_005091.alt2	53.4483	58	36141	36198	48234	48187	31	27
NC_010807.alt1	NC_005091.alt2	53.4483	58	37669	37726	34100	34036	31	27
NC_010807.alt1	NC_005091.alt2	63.1579	57	15129	15185	23007	23079	36	21
NC_010807.alt1	NC_005091.alt2	50.8772	57	29955	30011	36884	36844	29	28
NC_010807.alt1	NC_005091.alt2	52.6316	57	35054	35110	18544	18611	30	27
NC_010807.alt1	NC_005091.alt2	57.1429	56	34919	34974	33388	33307	32	24
NC_010807.alt1	NC_005091.alt2	55.5556	54	27751	27804	29212	29168	30	24
NC_010807.alt1	NC_005091.alt2	66.6667	54	30507	30560	3124	3184	36	18
NC_010807.alt1	NC_005091.alt2	61.1111	54	33477	33530	41164	41099	33	21
NC_010807.alt1	NC_005091.alt2	54.7170	53	9858	9910	14575	14506	29	24
NC_010807.alt1	NC_005091.alt2	60.7843	51	18781	18831	43638	43599	31	20
NC_010807.alt1	NC_005091.alt2	54.9020	51	37737	37787	17062	17098	28	23
NC_010807.alt1	NC_005091.alt2	5e+01	50	12407	12456	56921	56880	25	25
